participant_id,group,from,to,time_ms,from_category,to_category,from_fallacy_type,to_fallacy_type,from_element_type,to_element_type
participant_1773700583033,control,news-content-1,5-news-sentence-1,30,paragraph,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,3-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,3-news-sentence-1,5-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,news-content-1,122,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,7-news-sentence-1,63,paragraph,article_text,,,other,sentence
participant_1773700583033,control,7-news-sentence-1,news-content-1,30,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,5-news-sentence-1,31,paragraph,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,6-news-sentence-1,33,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,5-news-sentence-1,63,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,2-news-sentence-1,33,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,2-news-sentence-1,5-news-sentence-1,96,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,news-content-1,155,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,5-news-sentence-1,32,paragraph,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,4-news-sentence-1,127,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,4-news-sentence-1,5-news-sentence-1,27,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,4-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,4-news-sentence-1,3-news-sentence-1,30,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,3-news-sentence-1,5-news-sentence-1,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,6-news-sentence-1,33,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,5-news-sentence-1,30,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,news-content-1,62,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,1-news-sentence-1,31,paragraph,article_text,,,other,sentence
participant_1773700583033,control,1-news-sentence-1,5-news-sentence-1,30,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,3-news-sentence-1,95,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,3-news-sentence-1,1-news-sentence-1,33,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,1-news-sentence-1,3-news-sentence-1,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,3-news-sentence-1,6-news-sentence-1,65,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,5-news-sentence-1,29,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,news-content-1,31,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,5-news-sentence-1,32,paragraph,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,news-content-1,94,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,(none),29,paragraph,other,,,other,other
participant_1773700583033,control,(none),5-news-sentence-1,32,other,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,news-content-1,62,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,5-news-sentence-1,31,paragraph,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,news-content-1,63,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,5-news-sentence-1,33,paragraph,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,3-news-sentence-1,61,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,3-news-sentence-1,5-news-sentence-1,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,6-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,news-content-1,30,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,6-news-sentence-1,31,paragraph,article_text,,,other,sentence
participant_1773700583033,control,6-news-sentence-1,7-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,7-news-sentence-1,3-news-sentence-1,29,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,3-news-sentence-1,5-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,5-news-sentence-1,7-news-sentence-1,64,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,7-news-sentence-1,6-news-sentence-1,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,0-news-sentence-2,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,(none),29,article_text,other,,,sentence,other
participant_1773700583033,control,(none),1-news-sentence-2,94,other,article_text,,,other,sentence
participant_1773700583033,control,1-news-sentence-2,0-news-sentence-2,93,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,(none),32,article_text,other,,,sentence,other
participant_1773700583033,control,(none),news-content-1,63,other,paragraph,,,other,other
participant_1773700583033,control,news-content-1,(none),31,paragraph,other,,,other,other
participant_1773700583033,control,(none),news-content-2,93,other,paragraph,,,other,other
participant_1773700583033,control,news-content-2,3-news-sentence-1,282,paragraph,article_text,,,other,sentence
participant_1773700583033,control,3-news-sentence-1,6-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,(none),29,article_text,other,,,sentence,other
participant_1773700583033,control,(none),0-news-sentence-2,34,other,article_text,,,other,sentence
participant_1773700583033,control,0-news-sentence-2,6-news-sentence-1,60,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,0-news-sentence-2,30,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,1-news-sentence-2,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,1-news-sentence-2,0-news-sentence-2,30,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,(none),94,article_text,other,,,sentence,other
participant_1773700583033,control,(none),5-news-sentence-1,62,other,article_text,,,other,sentence
participant_1773700583033,control,5-news-sentence-1,7-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,7-news-sentence-1,(none),32,article_text,other,,,sentence,other
participant_1773700583033,control,(none),7-news-sentence-1,31,other,article_text,,,other,sentence
participant_1773700583033,control,7-news-sentence-1,6-news-sentence-1,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,7-news-sentence-1,60,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,7-news-sentence-1,0-news-sentence-2,33,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,news-content-2,124,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-2,(none),31,paragraph,other,,,other,other
participant_1773700583033,control,(none),0-news-sentence-2,32,other,article_text,,,other,sentence
participant_1773700583033,control,0-news-sentence-2,(none),93,article_text,other,,,sentence,other
participant_1773700583033,control,(none),0-news-sentence-2,31,other,article_text,,,other,sentence
participant_1773700583033,control,0-news-sentence-2,news-content-1,94,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,7-news-sentence-1,30,paragraph,article_text,,,other,sentence
participant_1773700583033,control,7-news-sentence-1,(none),31,article_text,other,,,sentence,other
participant_1773700583033,control,(none),news-content-2,32,other,paragraph,,,other,other
participant_1773700583033,control,news-content-2,0-news-sentence-2,31,paragraph,article_text,,,other,sentence
participant_1773700583033,control,0-news-sentence-2,(none),64,article_text,other,,,sentence,other
participant_1773700583033,control,(none),7-news-sentence-1,30,other,article_text,,,other,sentence
participant_1773700583033,control,7-news-sentence-1,0-news-sentence-2,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,1-news-sentence-2,63,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,1-news-sentence-2,7-news-sentence-1,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,7-news-sentence-1,6-news-sentence-1,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,6-news-sentence-1,news-content-1,30,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,7-news-sentence-1,31,paragraph,article_text,,,other,sentence
participant_1773700583033,control,7-news-sentence-1,1-news-sentence-2,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,1-news-sentence-2,0-news-sentence-2,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,news-content-1,64,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,(none),62,paragraph,other,,,other,other
participant_1773700583033,control,(none),news-content-1,32,other,paragraph,,,other,other
participant_1773700583033,control,news-content-1,(none),29,paragraph,other,,,other,other
participant_1773700583033,control,(none),0-news-sentence-2,33,other,article_text,,,other,sentence
participant_1773700583033,control,0-news-sentence-2,1-news-sentence-2,32,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,1-news-sentence-2,0-news-sentence-2,30,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,1-news-sentence-2,31,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,1-news-sentence-2,0-news-sentence-2,33,article_text,article_text,,,sentence,sentence
participant_1773700583033,control,0-news-sentence-2,(none),61,article_text,other,,,sentence,other
participant_1773700583033,control,(none),news-content-1,32,other,paragraph,,,other,other
participant_1773700583033,control,news-content-1,(none),88,paragraph,other,,,other,other
participant_1773700583033,control,(none),news-content-1,29,other,paragraph,,,other,other
participant_1773700583033,control,news-content-1,6-news-sentence-1,31,paragraph,article_text,,,other,sentence
participant_1773700583033,control,6-news-sentence-1,news-content-1,32,article_text,paragraph,,,sentence,other
participant_1773700583033,control,news-content-1,(none),30,paragraph,other,,,other,other
